USER,COURSE_ID,SCORE
1107439,SW0101EN,2.0
1107439,WA0101EN,2.0
1109401,DS0201EN,24.0
1109401,GPXX0TY1EN,21.0
1109401,excourse31,21.0
1109401,ML0122EN,18.0
1109401,CC0271EN,18.0
1109401,GPXX0IBEN,18.0
1109401,SW0201EN,18.0
1109401,SW0101EN,18.0
1109401,TA0106EN,18.0
1109401,GPXX0LLEEN,18.0
1109662,RP0105EN,9.0
1109662,TMP0105EN,9.0
1109662,BD0212EN,9.0
1109662,SC0103EN,9.0
1109662,GPXX04V3EN,9.0
1109662,BD0211EN,9.0
1109662,GPXX0TY1EN,9.0
1109662,excourse31,9.0
1109662,excourse72,9.0
1109662,excourse73,9.0
1111747,excourse31,36.0
1111747,RP0105EN,27.0
1111747,TMP0105EN,27.0
1111747,BD0212EN,27.0
1111747,SC0103EN,27.0
1111747,GPXX0TY1EN,27.0
1111747,excourse72,27.0
1111747,excourse73,27.0
1111747,CC0271EN,24.0
1111747,BD0143EN,24.0
1113053,CO0401EN,21.0
1113053,excourse43,21.0
1113053,excourse44,21.0
1113053,HCC104EN,18.0
1113053,SECM03EN,18.0
1113053,SW0201EN,18.0
1113053,SW0101EN,18.0
1113053,GPXX04V3EN,18.0
1113053,CO0301EN,18.0
1113053,CC0150EN,18.0
1115180,ML0122EN,30.0
1115180,ML0101EN,30.0
1115180,excourse21,30.0
1115180,excourse22,30.0
1115180,GPXX0IBEN,24.0
1115180,DX0108EN,21.0
1115180,TMP107,21.0
1115180,GPXX0YMEEN,21.0
1115180,GPXX0D14EN,21.0
1115180,excourse49,21.0
1116126,SW0201EN,12.0
1116126,SW0101EN,12.0
1116126,CO0401EN,12.0
1116126,excourse43,12.0
1116126,excourse44,12.0
1116126,GPXX0Z2PEN,9.0
1116126,GPXX0SDXEN,9.0
1116126,GPXX0D14EN,9.0
1116126,GPXX0HZ2EN,9.0
1116126,GPXX0HAAEN,9.0
1117875,CO0401EN,15.0
1117875,excourse43,15.0
1117875,excourse44,15.0
1117875,CC0210EN,12.0
1117875,HCC104EN,12.0
1117875,SECM03EN,12.0
1117875,SW0201EN,12.0
1117875,SW0101EN,12.0
1117875,BC0202EN,12.0
1117875,GPXX04V3EN,12.0
1119439,CO0401EN,18.0
1119439,excourse43,18.0
1119439,excourse44,18.0
1119439,SW0201EN,15.0
1119439,SW0101EN,15.0
1119439,GPXX04V3EN,12.0
1119439,ML0122EN,9.0
1119439,GPXX0Z2PEN,9.0
1119439,CNSC02EN,9.0
1119439,GPXX0FTCEN,9.0
1120306,excourse31,66.0
1120306,RP0105EN,57.0
1120306,TMP0105EN,57.0
1120306,SC0103EN,57.0
1120306,excourse72,57.0
1120306,excourse73,57.0
1120306,BD0145EN,48.0
1120306,BD0143EN,48.0
1120306,BD0121EN,48.0
1120306,DB0151EN,48.0
1121636,GPXX0TY1EN,15.0
1121636,CC0271EN,12.0
1121636,WA0103EN,12.0
1121636,DS0201EN,12.0
1121636,GPXX0LLEEN,12.0
1121636,GPXX04V3EN,12.0
1121636,GPXX0T3CEN,12.0
1121636,excourse31,12.0
1121636,CNSC02EN,9.0
1121636,CC0210EN,9.0
1121817,GPXX04V3EN,21.0
1121817,GPXX0Q8AEN,15.0
1121817,GPXX0D14EN,15.0
1121817,GPXX0TY1EN,15.0
1121817,excourse20,15.0
1121817,excourse23,15.0
1121817,excourse36,15.0
1121817,excourse38,15.0
1121817,ML0122EN,12.0
1121817,RP0105EN,12.0
1122903,ML0122EN,4.0
1122903,PA0103EN,4.0
1122903,PA0107EN,4.0
1122903,GPXX0IBEN,4.0
1122903,BD0151EN,4.0
1122903,TA0106EN,4.0
1122903,GPXX01DCEN,4.0
1122903,GPXX0ZMZEN,4.0
1122903,PA0101EN,4.0
1122903,GPXX0KHHEN,4.0
1124048,GPXX0D14EN,27.0
1124048,ML0122EN,21.0
1124048,GPXX04V3EN,21.0
1124048,ML0101EN,21.0
1124048,excourse21,21.0
1124048,excourse22,21.0
1124048,CO0401EN,18.0
1124048,GPXX0YMEEN,18.0
1124048,CC0150EN,18.0
1124048,excourse43,18.0
1125014,RP0105EN,30.0
1125014,TMP0105EN,30.0
1125014,BD0212EN,30.0
1125014,SC0103EN,30.0
1125014,excourse72,30.0
1125014,excourse73,30.0
1125014,GPXX0TY1EN,27.0
1125014,excourse31,27.0
1125014,BD0145EN,21.0
1125014,DE0205EN,21.0
1125199,RP0105EN,24.0
1125199,TMP0105EN,21.0
1125199,BD0212EN,21.0
1125199,SC0103EN,21.0
1125199,excourse72,21.0
1125199,excourse73,21.0
1125199,BD0223EN,15.0
1125199,DJ0101EN,15.0
1125199,GPXX0TY1EN,15.0
1125199,excourse02,15.0
1125553,RP0105EN,33.0
1125553,TMP0105EN,33.0
1125553,BD0212EN,33.0
1125553,SC0103EN,33.0
1125553,excourse72,33.0
1125553,excourse73,33.0
1125553,GPXX0IBEN,27.0
1125553,TA0106EN,24.0
1125553,DJ0101EN,24.0
1125553,GPXX0PG8EN,24.0
1126377,excourse31,15.0
1126377,RP0105EN,12.0
1126377,BD0145EN,12.0
1126377,TMP0105EN,12.0
1126377,BD0212EN,12.0
1126377,SC0103EN,12.0
1126377,BD0143EN,12.0
1126377,BD0141EN,12.0
1126377,BC0202EN,12.0
1126377,BD0121EN,12.0
1126865,CO0401EN,33.0
1126865,excourse43,33.0
1126865,excourse44,33.0
1126865,excourse31,27.0
1126865,CC0271EN,24.0
1126865,CC0210EN,24.0
1126865,HCC104EN,24.0
1126865,SECM03EN,24.0
1126865,SW0201EN,24.0
1126865,SW0101EN,24.0
1128878,RP0105EN,18.0
1128878,TMP0105EN,18.0
1128878,BD0212EN,18.0
1128878,SC0103EN,18.0
1128878,excourse72,18.0
1128878,excourse73,18.0
1128878,GPXX0TY1EN,15.0
1128878,excourse31,15.0
1128878,BD0145EN,12.0
1128878,BD0143EN,12.0
1128883,ML0122EN,45.0
1128883,GPXX0IBEN,45.0
1128883,ML0101EN,45.0
1128883,excourse21,45.0
1128883,excourse22,45.0
1128883,RP0105EN,36.0
1128883,TA0106EN,36.0
1128883,PA0103EN,33.0
1128883,PA0107EN,33.0
1128883,ML0122ENv1,33.0
1129990,excourse43,33.0
1129990,excourse44,33.0
1129990,CC0210EN,24.0
1129990,HCC104EN,24.0
1129990,SECM03EN,24.0
1129990,SW0201EN,24.0
1129990,SW0101EN,24.0
1129990,GPXX04V3EN,24.0
1129990,CC0150EN,24.0
1129990,GPXX0Z2PEN,18.0
1130710,CC0150EN,30.0
1130710,CC0210EN,24.0
1130710,HCC104EN,24.0
1130710,SECM03EN,24.0
1130710,CO0401EN,24.0
1130710,GPXX04V3EN,24.0
1130710,CO0301EN,24.0
1130710,excourse43,24.0
1130710,excourse44,24.0
1130710,GPXX0ZG0EN,21.0
1131617,RP0105EN,60.0
1131617,TMP0105EN,60.0
1131617,SC0103EN,60.0
1131617,TA0106EN,60.0
1131617,excourse72,60.0
1131617,excourse73,60.0
1131617,GPXX0IBEN,54.0
1131617,ML0122EN,51.0
1131617,GPXX0D14EN,51.0
1131617,ML0101EN,51.0
1131796,SW0201EN,21.0
1131796,SW0101EN,21.0
1131796,GPXX04V3EN,21.0
1131796,GPXX0D14EN,21.0
1131796,ML0122EN,15.0
1131796,CC0210EN,15.0
1131796,HCC104EN,15.0
1131796,SECM03EN,15.0
1131796,CO0401EN,15.0
1131796,CO0301EN,15.0
1132916,RP0105EN,36.0
1132916,TMP0105EN,33.0
1132916,BD0212EN,33.0
1132916,SC0103EN,33.0
1132916,excourse72,33.0
1132916,excourse73,33.0
1132916,BD0145EN,27.0
1132916,BD0143EN,27.0
1132916,BD0141EN,27.0
1132916,BD0121EN,27.0
1133967,RP0105EN,21.0
1133967,TMP0105EN,18.0
1133967,BD0212EN,18.0
1133967,SC0103EN,18.0
1133967,TA0106EN,18.0
1133967,BD0211EN,18.0
1133967,excourse72,18.0
1133967,excourse73,18.0
1133967,ML0122EN,15.0
1133967,BD0145EN,15.0
1135440,TMP0105EN,63.0
1135440,BD0212EN,63.0
1135440,SC0103EN,63.0
1135440,excourse72,63.0
1135440,excourse73,63.0
1135440,BD0145EN,45.0
1135440,BD0143EN,45.0
1135440,BD0121EN,45.0
1135440,DB0151EN,45.0
1135440,GPXX0M6UEN,45.0
1136445,SW0201EN,12.0
1136445,SW0101EN,12.0
1136445,CO0401EN,12.0
1136445,BC0202EN,12.0
1136445,GPXX04V3EN,12.0
1136445,GPXX0D14EN,12.0
1136445,excourse43,12.0
1136445,excourse44,12.0
1136445,GPXX0Z2PEN,9.0
1136445,GPXX0SDXEN,9.0
1136751,CO0401EN,21.0
1136751,excourse43,21.0
1136751,excourse44,21.0
1136751,GPXX04V3EN,18.0
1136751,GPXX0Z2PEN,15.0
1136751,GPXX0SDXEN,15.0
1136751,CC0210EN,15.0
1136751,HCC104EN,15.0
1136751,SECM03EN,15.0
1136751,SW0201EN,15.0
1138220,RP0105EN,36.0
1138220,ML0122EN,33.0
1138220,GPXX0IBEN,33.0
1138220,ML0101EN,33.0
1138220,excourse21,33.0
1138220,excourse22,33.0
1138220,TMP0105EN,30.0
1138220,BD0212EN,30.0
1138220,SC0103EN,30.0
1138220,TA0106EN,30.0
1138499,CC0150EN,33.0
1138499,ML0201EN,30.0
1138499,GPXX0ZG0EN,30.0
1138499,OS0101EN,30.0
1138499,GPXX0UMSEN,30.0
1138499,GPXX0RL8EN,30.0
1138499,GPXX0G81EN,30.0
1138499,GPXX0ADEN,30.0
1138499,excourse88,30.0
1138499,excourse89,30.0
1139255,GPXX0D14EN,12.0
1139255,ML0122EN,9.0
1139255,SW0201EN,9.0
1139255,SW0101EN,9.0
1139255,BC0201EN,9.0
1139255,GPXX04V3EN,9.0
1139255,ML0101EN,9.0
1139255,excourse21,9.0
1139255,excourse22,9.0
1139255,ML0201EN,6.0
1139258,ML0201EN,18.0
1139258,GPXX0ZG0EN,18.0
1139258,OS0101EN,18.0
1139258,LB0105ENv1,18.0
1139258,GPXX0UMSEN,18.0
1139258,GPXX0RL8EN,18.0
1139258,GPXX0G81EN,18.0
1139258,CC0150EN,18.0
1139258,GPXX0ADEN,18.0
1139258,excourse88,18.0
1139362,GPXX0Q8AEN,12.0
1139362,DV0101EN,12.0
1139362,excourse20,12.0
1139362,excourse23,12.0
1139362,excourse36,12.0
1139362,excourse38,12.0
1139362,ML0122EN,9.0
1139362,RP0105EN,9.0
1139362,DX0108EN,9.0
1139362,TMP0105EN,9.0
1143471,GPXX04V3EN,15.0
1143471,DS0201EN,12.0
1143471,CC0210EN,12.0
1143471,HCC104EN,12.0
1143471,SECM03EN,12.0
1143471,SW0201EN,12.0
1143471,SW0101EN,12.0
1143471,CO0401EN,12.0
1143471,CO0301EN,12.0
1143471,CC0150EN,12.0
1143528,ML0122EN,21.0
1143528,GPXX0IBEN,21.0
1143528,ML0101EN,21.0
1143528,excourse21,21.0
1143528,excourse22,21.0
1143528,DX0108EN,18.0
1143528,TA0106EN,18.0
1143528,TMP107,18.0
1143528,GPXX0PG8EN,18.0
1143528,GPXX0KY1EN,18.0
1145194,GPXX0Q8AEN,15.0
1145194,excourse20,15.0
1145194,excourse23,15.0
1145194,excourse36,15.0
1145194,excourse38,15.0
1145194,ML0122EN,12.0
1145194,DX0108EN,12.0
1145194,TMP107,12.0
1145194,GPXX04V3EN,12.0
1145194,GPXX0D14EN,12.0
1145420,CO0401EN,21.0
1145420,excourse43,21.0
1145420,excourse44,21.0
1145420,CC0150EN,18.0
1145420,GPXX0Z2PEN,15.0
1145420,GPXX0SDXEN,15.0
1145420,DE0205EN,15.0
1145420,CC0210EN,15.0
1145420,HCC104EN,15.0
1145420,SECM03EN,15.0
1151828,excourse43,24.0
1151828,excourse44,24.0
1151828,GPXX0Z2PEN,18.0
1151828,GPXX0SDXEN,18.0
1151828,GPXX0HZ2EN,18.0
1151828,GPXX0HAAEN,18.0
1151828,COM001EN,18.0
1151828,CO0193EN,18.0
1151828,CC0210EN,15.0
1151828,HCC104EN,15.0
1155304,excourse43,30.0
1155304,excourse44,30.0
1155304,CC0150EN,24.0
1155304,CC0210EN,21.0
1155304,HCC104EN,21.0
1155304,SECM03EN,21.0
1155304,SW0201EN,21.0
1155304,SW0101EN,21.0
1155304,GPXX04V3EN,21.0
1155304,GPXX0Z2PEN,18.0
1164273,GPXX04V3EN,48.0
1164273,excourse43,48.0
1164273,excourse44,48.0
1164273,SW0201EN,42.0
1164273,SW0101EN,42.0
1164273,CC0150EN,42.0
1164273,excourse31,42.0
1164273,GPXX0TY1EN,39.0
1164273,CC0210EN,36.0
1164273,HCC104EN,36.0
1167173,RP0105EN,15.0
1167173,TMP0105EN,15.0
1167173,BD0212EN,15.0
1167173,SC0103EN,15.0
1167173,BD0211EN,15.0
1167173,excourse72,15.0
1167173,excourse73,15.0
1167173,GPXX0Q8AEN,12.0
1167173,DJ0101EN,12.0
1167173,GPXX0TY1EN,12.0
1167829,CO0401EN,15.0
1167829,GPXX04V3EN,15.0
1167829,excourse43,15.0
1167829,excourse44,15.0
1167829,CC0210EN,12.0
1167829,HCC104EN,12.0
1167829,SECM03EN,12.0
1167829,SW0201EN,12.0
1167829,SW0101EN,12.0
1167829,CC0150EN,12.0
1167861,ML0201EN,27.0
1167861,GPXX0ZG0EN,27.0
1167861,OS0101EN,27.0
1167861,GPXX0UMSEN,27.0
1167861,GPXX0RL8EN,27.0
1167861,GPXX0G81EN,27.0
1167861,CC0150EN,27.0
1167861,GPXX0ADEN,27.0
1167861,excourse88,27.0
1167861,excourse89,27.0
1169698,RP0105EN,84.0
1169698,TMP0105EN,78.0
1169698,excourse72,78.0
1169698,excourse73,78.0
1169698,GPXX0TY1EN,63.0
1169698,excourse31,63.0
1169698,BD0143EN,57.0
1169698,BD0141EN,57.0
1169698,BD0121EN,57.0
1169698,DB0151EN,57.0
1170761,RP0105EN,12.0
1170761,DX0106EN,9.0
1170761,DS0201EN,9.0
1170761,TMP0105EN,9.0
1170761,BD0212EN,9.0
1170761,GPXX0IBEN,9.0
1170761,SC0103EN,9.0
1170761,CO0401EN,9.0
1170761,TA0106EN,9.0
1170761,BD0211EN,9.0
1177066,TA0106EN,18.0
1177066,excourse04,18.0
1177066,excourse06,18.0
1177066,excourse31,18.0
1177066,RP0105EN,15.0
1177066,BD0145EN,15.0
1177066,TMP0105EN,15.0
1177066,BD0212EN,15.0
1177066,SC0103EN,15.0
1177066,BD0143EN,15.0
1179973,SW0201EN,12.0
1179973,SW0101EN,12.0
1179973,CC0150EN,12.0
1179973,ML0201EN,9.0
1179973,GPXX0ZG0EN,9.0
1179973,RP0105EN,9.0
1179973,DE0205EN,9.0
1179973,OS0101EN,9.0
1179973,CC0210EN,9.0
1179973,HCC104EN,9.0
1180109,excourse31,51.0
1180109,RP0105EN,48.0
1180109,TMP0105EN,48.0
1180109,BD0212EN,48.0
1180109,SC0103EN,48.0
1180109,excourse72,48.0
1180109,excourse73,48.0
1180109,BD0145EN,45.0
1180109,BD0143EN,45.0
1180109,BD0121EN,45.0
1180577,RP0105EN,24.0
1180577,TMP0105EN,24.0
1180577,BD0212EN,24.0
1180577,SC0103EN,24.0
1180577,BD0211EN,24.0
1180577,excourse72,24.0
1180577,excourse73,24.0
1180577,ML0122EN,21.0
1180577,GPXX0D14EN,21.0
1180577,ML0101EN,21.0
1180992,GPXX04V3EN,15.0
1180992,excourse43,15.0
1180992,excourse44,15.0
1180992,DS0201EN,12.0
1180992,CC0210EN,12.0
1180992,HCC104EN,12.0
1180992,SECM03EN,12.0
1180992,SW0201EN,12.0
1180992,SW0101EN,12.0
1180992,CO0301EN,12.0
1188137,excourse04,15.0
1188137,excourse06,15.0
1188137,RP0105EN,12.0
1188137,TMP0105EN,12.0
1188137,BD0212EN,12.0
1188137,GPXX0IBEN,12.0
1188137,SC0103EN,12.0
1188137,TA0106EN,12.0
1188137,BD0211EN,12.0
1188137,GPXX0PG8EN,12.0
1190408,CC0150EN,33.0
1190408,ML0201EN,30.0
1190408,GPXX0ZG0EN,30.0
1190408,OS0101EN,30.0
1190408,GPXX0UMSEN,30.0
1190408,GPXX0RL8EN,30.0
1190408,GPXX0G81EN,30.0
1190408,GPXX0ADEN,30.0
1190408,excourse88,30.0
1190408,excourse89,30.0
1190880,ML0122EN,18.0
1190880,DX0108EN,18.0
1190880,TMP107,18.0
1190880,ML0101EN,18.0
1190880,excourse21,18.0
1190880,excourse22,18.0
1190880,excourse62,18.0
1190880,GPXX0IBEN,15.0
1190880,GPXX0PG8EN,15.0
1190880,GPXX0KY1EN,15.0
1192496,SW0201EN,15.0
1192496,SW0101EN,15.0
1192496,CO0401EN,15.0
1192496,GPXX04V3EN,15.0
1192496,excourse31,15.0
1192496,excourse43,15.0
1192496,excourse44,15.0
1192496,CC0271EN,12.0
1192496,CC0210EN,12.0
1192496,HCC104EN,12.0
1193731,RP0105EN,39.0
1193731,TMP0105EN,39.0
1193731,SC0103EN,39.0
1193731,excourse72,39.0
1193731,excourse73,39.0
1193731,BD0145EN,30.0
1193731,BD0143EN,30.0
1193731,BD0121EN,30.0
1193731,BD0131EN,30.0
1193731,BD0115EN,30.0
1194104,excourse43,60.0
1194104,excourse44,60.0
1194104,GPXX04V3EN,57.0
1194104,HCC104EN,48.0
1194104,SECM03EN,48.0
1194104,SW0201EN,48.0
1194104,SW0101EN,48.0
1194104,ML0201EN,36.0
1194104,GPXX0ZG0EN,36.0
1194104,GPXX0Z2PEN,36.0
1194262,excourse43,27.0
1194262,excourse44,27.0
1194262,GPXX04V3EN,21.0
1194262,CC0210EN,18.0
1194262,HCC104EN,18.0
1194262,SECM03EN,18.0
1194262,SW0201EN,18.0
1194262,SW0101EN,18.0
1194262,CC0150EN,18.0
1194262,GPXX0Z2PEN,15.0
1194346,ML0122EN,12.0
1194346,RP0105EN,12.0
1194346,TMP0105EN,12.0
1194346,BD0212EN,12.0
1194346,GPXX0IBEN,12.0
1194346,SC0103EN,12.0
1194346,GPXX0Q8AEN,12.0
1194346,BD0211EN,12.0
1194346,ML0101EN,12.0
1194346,DV0101EN,12.0
1194679,RP0105EN,39.0
1194679,TMP0105EN,39.0
1194679,BD0212EN,39.0
1194679,SC0103EN,39.0
1194679,excourse72,39.0
1194679,excourse73,39.0
1194679,BD0143EN,36.0
1194679,BD0121EN,36.0
1194679,DB0151EN,36.0
1194679,BD0101EN,36.0
1194704,CO0401EN,30.0
1194704,excourse43,30.0
1194704,excourse44,30.0
1194704,GPXX0Z2PEN,24.0
1194704,GPXX0SDXEN,24.0
1194704,GPXX04V3EN,24.0
1194704,GPXX0HZ2EN,24.0
1194704,GPXX0HAAEN,24.0
1194704,CO0193EN,24.0
1194704,DE0205EN,18.0
1194859,RP0105EN,57.0
1194859,TMP0105EN,54.0
1194859,BD0212EN,54.0
1194859,SC0103EN,54.0
1194859,excourse72,54.0
1194859,excourse73,54.0
1194859,BD0145EN,51.0
1194859,DB0151EN,51.0
1194859,GPXX0M6UEN,51.0
1194859,GPXX097UEN,51.0
1196134,RP0105EN,57.0
1196134,TMP0105EN,54.0
1196134,BD0212EN,54.0
1196134,excourse31,54.0
1196134,excourse72,54.0
1196134,excourse73,54.0
1196134,SW0101EN,48.0
1196134,GPXX0D14EN,45.0
1196134,GPXX0TY1EN,45.0
1196134,BD0145EN,42.0
1196755,ML0122EN,18.0
1196755,ML0101EN,18.0
1196755,excourse21,18.0
1196755,excourse22,18.0
1196755,DX0108EN,12.0
1196755,PA0103EN,12.0
1196755,PA0107EN,12.0
1196755,GPXX0IBEN,12.0
1196755,ML0122ENv1,12.0
1196755,BD0151EN,12.0
1197018,excourse43,27.0
1197018,excourse44,27.0
1197018,CC0210EN,18.0
1197018,HCC104EN,18.0
1197018,SECM03EN,18.0
1197018,SW0201EN,18.0
1197018,SW0101EN,18.0
1197018,GPXX04V3EN,18.0
1197018,CC0150EN,18.0
1197018,GPXX0Z2PEN,15.0
1199884,DX0106EN,21.0
1199884,ML0122EN,18.0
1199884,RP0105EN,18.0
1199884,GPXX0IBEN,18.0
1199884,TA0106EN,18.0
1199884,ML0101EN,18.0
1199884,excourse21,18.0
1199884,excourse22,18.0
1199884,DX0108EN,15.0
1199884,PA0103EN,15.0
1203928,ML0122EN,9.0
1203928,DX0108EN,9.0
1203928,DS0201EN,9.0
1203928,CO0401EN,9.0
1203928,TMP107,9.0
1203928,GPXX04V3EN,9.0
1203928,ML0101EN,9.0
1203928,excourse21,9.0
1203928,excourse22,9.0
1203928,excourse43,9.0
1204117,ML0122EN,12.0
1204117,DX0108EN,12.0
1204117,DS0201EN,12.0
1204117,TMP107,12.0
1204117,ML0101EN,12.0
1204117,excourse21,12.0
1204117,excourse22,12.0
1204117,excourse62,12.0
1204117,DX0106EN,9.0
1204117,PA0103EN,9.0
1205620,DS0201EN,18.0
1205620,ML0122EN,15.0
1205620,DX0108EN,15.0
1205620,TMP107,15.0
1205620,ML0101EN,15.0
1205620,excourse21,15.0
1205620,excourse22,15.0
1205620,excourse62,15.0
1205620,DX0106EN,12.0
1205620,PA0103EN,12.0
1206954,RP0105EN,30.0
1206954,TMP0105EN,30.0
1206954,BD0212EN,30.0
1206954,GPXX0IBEN,30.0
1206954,SC0103EN,30.0
1206954,excourse72,30.0
1206954,excourse73,30.0
1206954,GPXX0PG8EN,27.0
1206954,GPXX0KY1EN,27.0
1206954,excourse04,27.0
1207973,CO0401EN,24.0
1207973,excourse43,24.0
1207973,excourse44,24.0
1207973,SW0201EN,21.0
1207973,SW0101EN,21.0
1207973,GPXX04V3EN,21.0
1207973,CC0210EN,18.0
1207973,HCC104EN,18.0
1207973,SECM03EN,18.0
1207973,CO0201EN,18.0
1208537,ML0122EN,24.0
1208537,GPXX0D14EN,24.0
1208537,ML0101EN,24.0
1208537,excourse21,24.0
1208537,excourse22,24.0
1208537,RP0105EN,21.0
1208537,TMP0105EN,21.0
1208537,BD0212EN,21.0
1208537,SC0103EN,21.0
1208537,GPXX04V3EN,21.0
1208551,GPXX0IBEN,24.0
1208551,GPXX0PG8EN,24.0
1208551,GPXX0KY1EN,24.0
1208551,excourse65,24.0
1208551,ML0122EN,21.0
1208551,DX0108EN,21.0
1208551,TMP107,21.0
1208551,ML0101EN,21.0
1208551,excourse21,21.0
1208551,excourse22,21.0
1212187,ML0122EN,33.0
1212187,ML0101EN,33.0
1212187,excourse21,33.0
1212187,excourse22,33.0
1212187,GPXX0IBEN,27.0
1212187,DX0108EN,24.0
1212187,TMP107,24.0
1212187,excourse62,24.0
1212187,PA0103EN,21.0
1212187,PA0107EN,21.0
1215047,CC0271EN,2.0
1215047,WA0103EN,2.0
1215047,DS0201EN,2.0
1215047,CC0210EN,2.0
1215047,HCC104EN,2.0
1215047,SECM03EN,2.0
1215047,SW0201EN,2.0
1215047,SW0101EN,2.0
1215047,WA0101EN,2.0
1215047,CO0401EN,2.0
1221910,GPXX0IBEN,15.0
1221910,GPXX0PG8EN,15.0
1221910,GPXX0KY1EN,15.0
1221910,excourse65,15.0
1221910,ML0122EN,12.0
1221910,RP0105EN,12.0
1221910,DX0108EN,12.0
1221910,DS0201EN,12.0
1221910,TMP0105EN,12.0
1221910,BD0212EN,12.0
1224751,CO0401EN,27.0
1224751,excourse43,27.0
1224751,excourse44,27.0
1224751,GPXX0TY1EN,24.0
1224751,excourse31,24.0
1224751,CC0271EN,21.0
1224751,WA0103EN,21.0
1224751,CC0210EN,21.0
1224751,HCC104EN,21.0
1224751,SECM03EN,21.0
1227873,ML0122EN,15.0
1227873,GPXX0D14EN,15.0
1227873,ML0101EN,15.0
1227873,excourse21,15.0
1227873,excourse22,15.0
1227873,GPXX0Z2PEN,12.0
1227873,GPXX0SDXEN,12.0
1227873,CO0401EN,12.0
1227873,GPXX0YMEEN,12.0
1227873,GPXX0HZ2EN,12.0
1227916,GPXX0Q8AEN,15.0
1227916,GPXX04V3EN,15.0
1227916,excourse20,15.0
1227916,excourse23,15.0
1227916,excourse36,15.0
1227916,excourse38,15.0
1227916,ML0122EN,12.0
1227916,DX0108EN,12.0
1227916,TMP107,12.0
1227916,GPXX0D14EN,12.0
1228256,ML0122EN,24.0
1228256,ML0101EN,24.0
1228256,excourse21,24.0
1228256,excourse22,24.0
1228256,DX0108EN,18.0
1228256,GPXX0IBEN,18.0
1228256,TMP107,18.0
1228256,excourse62,18.0
1228256,PA0103EN,15.0
1228256,PA0107EN,15.0
1229024,RP0105EN,39.0
1229024,TMP0105EN,39.0
1229024,BD0212EN,39.0
1229024,excourse72,39.0
1229024,excourse73,39.0
1229024,BD0145EN,33.0
1229024,BD0141EN,33.0
1229024,BD0121EN,33.0
1229024,BD0131EN,33.0
1229024,BD0115EN,33.0
1229980,RP0105EN,27.0
1229980,TMP0105EN,27.0
1229980,BD0212EN,27.0
1229980,SC0103EN,27.0
1229980,excourse72,27.0
1229980,excourse73,27.0
1229980,TA0106EN,24.0
1229980,excourse04,24.0
1229980,excourse06,24.0
1229980,BD0145EN,21.0
1230771,excourse43,27.0
1230771,excourse44,27.0
1230771,CC0210EN,18.0
1230771,HCC104EN,18.0
1230771,SECM03EN,18.0
1230771,SW0201EN,18.0
1230771,SW0101EN,18.0
1230771,GPXX04V3EN,18.0
1230771,CC0150EN,18.0
1230771,GPXX0Z2PEN,15.0
1231465,ML0122EN,27.0
1231465,RP0105EN,27.0
1231465,TMP0105EN,27.0
1231465,BD0212EN,27.0
1231465,SC0103EN,27.0
1231465,ML0101EN,27.0
1231465,excourse21,27.0
1231465,excourse22,27.0
1231465,excourse72,27.0
1231465,excourse73,27.0
1232030,SW0201EN,30.0
1232030,SW0101EN,30.0
1232030,excourse43,30.0
1232030,excourse44,30.0
1232030,GPXX0TY1EN,24.0
1232030,CC0150EN,24.0
1232030,CC0210EN,21.0
1232030,HCC104EN,21.0
1232030,GPXX0IBEN,21.0
1232030,SECM03EN,21.0
1234087,RP0105EN,27.0
1234087,TMP0105EN,27.0
1234087,BD0212EN,27.0
1234087,SC0103EN,27.0
1234087,excourse72,27.0
1234087,excourse73,27.0
1234087,BD0145EN,18.0
1234087,BD0143EN,18.0
1234087,BD0141EN,18.0
1234087,BD0223EN,18.0
1236864,excourse31,51.0
1236864,RP0105EN,48.0
1236864,TMP0105EN,48.0
1236864,BD0212EN,48.0
1236864,SC0103EN,48.0
1236864,excourse72,48.0
1236864,excourse73,48.0
1236864,BD0143EN,45.0
1236864,BD0121EN,45.0
1236864,DB0151EN,45.0
1237626,ML0122EN,21.0
1237626,TA0106EN,21.0
1237626,ML0101EN,21.0
1237626,excourse21,21.0
1237626,excourse22,21.0
1237626,PA0103EN,18.0
1237626,PA0107EN,18.0
1237626,GPXX0IBEN,18.0
1237626,BD0151EN,18.0
1237626,GPXX01DCEN,18.0
1238107,ML0122EN,18.0
1238107,DX0108EN,18.0
1238107,TMP107,18.0
1238107,ML0101EN,18.0
1238107,excourse21,18.0
1238107,excourse22,18.0
1238107,excourse62,18.0
1238107,GPXX0IBEN,15.0
1238107,GPXX0PG8EN,15.0
1238107,GPXX0KY1EN,15.0
1239926,RP0105EN,36.0
1239926,TMP0105EN,27.0
1239926,BD0212EN,27.0
1239926,GPXX0IBEN,27.0
1239926,SC0103EN,27.0
1239926,BD0211EN,27.0
1239926,excourse72,27.0
1239926,excourse73,27.0
1239926,GPXX0Q8AEN,24.0
1239926,DA0151EN,24.0
1242036,ML0122EN,39.0
1242036,ML0101EN,39.0
1242036,excourse21,39.0
1242036,excourse22,39.0
1242036,GPXX0IBEN,36.0
1242036,DX0108EN,27.0
1242036,PA0103EN,27.0
1242036,PA0107EN,27.0
1242036,ML0122ENv1,27.0
1242036,BD0151EN,27.0
1242515,ML0122EN,15.0
1242515,DX0108EN,15.0
1242515,DS0201EN,15.0
1242515,TA0106EN,15.0
